"","date","Close"
"131","2012-05-09",5.01804347826087
"132","2012-05-10",4.98862068965517
"133","2012-05-11",4.925
"134","2012-05-12",4.94444444444444
"135","2012-05-13",4.93615384615385
"136","2012-05-14",4.9265625
"137","2012-05-15",4.9625
"138","2012-05-16",5.01807692307692
"139","2012-05-17",5.02470588235294
"140","2012-05-18",5.05060606060606
"141","2012-05-19",5.06416666666667
"142","2012-05-20",5.05
"143","2012-05-21",5.04809523809524
"144","2012-05-22",5.05137931034483
"145","2012-05-23",5.07
"146","2012-05-24",5.09612903225806
"147","2012-05-25",5.08761904761905
"148","2012-05-26",5.07375
"149","2012-05-27",5.05241379310345
"150","2012-05-28",5.07357142857143
"151","2012-05-29",5.06506666666667
"152","2012-05-30",5.12627118644068
"153","2012-05-31",5.14041666666667
"154","2012-06-01",5.20770833333333
"155","2012-06-02",5.18944444444444
"156","2012-06-03",5.18636363636364
"157","2012-06-04",5.21186915887851
"158","2012-06-05",5.38959183673469
"159","2012-06-06",5.4265
"160","2012-06-07",5.46983870967742
"161","2012-06-08",5.603
"162","2012-06-09",5.5515
"163","2012-06-10",5.48294117647059
"164","2012-06-11",5.50606060606061
"165","2012-06-12",5.80567010309278
"166","2012-06-13",5.88568181818182
"167","2012-06-14",5.84188235294118
"168","2012-06-15",5.96310344827586
"169","2012-06-16",6.43270833333333
"170","2012-06-17",6.2435
"171","2012-06-18",6.18655737704918
"172","2012-06-19",6.4155421686747
"173","2012-06-20",6.57120879120879
"174","2012-06-21",6.65454545454545
"175","2012-06-22",6.59671232876712
"176","2012-06-23",6.48818181818182
"177","2012-06-24",6.34171428571429
"178","2012-06-25",6.22983050847458
"179","2012-06-26",6.36099099099099
"180","2012-06-27",6.53014388489209
"181","2012-06-28",6.38089430894309
"182","2012-06-29",6.56171428571429
"183","2012-06-30",6.58258064516129
"184","2012-07-01",6.5568
"185","2012-07-02",6.61123456790123
"186","2012-07-03",6.55651162790698
"187","2012-07-04",6.49647887323944
"188","2012-07-05",6.62054794520548
"189","2012-07-06",6.55117647058823
"190","2012-07-07",6.6792
"191","2012-07-08",6.66901960784314
"192","2012-07-09",6.82919191919192
"193","2012-07-10",7.0432
"194","2012-07-11",7.11090909090909
"195","2012-07-12",7.28476744186047
"196","2012-07-13",7.59945205479452
"197","2012-07-14",7.52886363636364
"198","2012-07-15",7.50709677419355
"199","2012-07-16",7.83044444444444
"200","2012-07-17",8.26715976331361
"201","2012-07-18",8.83852112676056
"202","2012-07-19",8.85916030534351
"203","2012-07-20",8.26166666666667
"204","2012-07-21",8.76104166666667
"205","2012-07-22",8.45879310344828
"206","2012-07-23",8.70558823529412
"207","2012-07-24",8.59618556701031
"208","2012-07-25",8.48064935064935
"209","2012-07-26",8.64138888888889
"210","2012-07-27",8.85735849056604
"211","2012-07-28",8.89241379310345
"212","2012-07-29",8.68047619047619
"213","2012-07-30",8.84559139784946
"214","2012-07-31",9.23329545454545
"215","2012-08-01",9.37277108433735
"216","2012-08-02",9.7827397260274
"217","2012-08-03",10.8095348837209
"218","2012-08-04",10.7743137254902
"219","2012-08-05",10.464125
"220","2012-08-06",10.7872592592593
"221","2012-08-07",10.791914893617
"222","2012-08-08",10.904649122807
"223","2012-08-09",11.2279470198675
"224","2012-08-10",11.2404819277108
"225","2012-08-11",11.3365789473684
"226","2012-08-12",11.4763636363636
"227","2012-08-13",11.6916260162602
"228","2012-08-14",12.0461111111111
"229","2012-08-15",12.7150561797753
"230","2012-08-16",13.4035393258427
"231","2012-08-17",14.1665134099617
"232","2012-08-18",11.6558518518519
"233","2012-08-19",8.9914859437751
"234","2012-08-20",9.61388349514563
"235","2012-08-21",10.1715816326531
"236","2012-08-22",10.1813090909091
"237","2012-08-23",9.99988505747126
"238","2012-08-24",10.1328947368421
"239","2012-08-25",10.4343396226415
"240","2012-08-26",10.5406557377049
"241","2012-08-27",11.2176394849785
"242","2012-08-28",10.9657142857143
"243","2012-08-29",10.8146206896552
"244","2012-08-30",10.6940178571429
"245","2012-08-31",10.3231967213115
"246","2012-09-01",9.98575757575758
"247","2012-09-02",9.99525641025641
"248","2012-09-03",10.2740196078431
"249","2012-09-04",10.3174038461538
"250","2012-09-05",10.5583333333333
"251","2012-09-06",10.8849056603774
"252","2012-09-07",11.0116666666667
"253","2012-09-08",10.886231884058
"254","2012-09-09",10.8975949367089
"255","2012-09-10",10.9129906542056
"256","2012-09-11",10.9013229571984
"257","2012-09-12",11.0614754098361
"258","2012-09-13",11.2300862068966
"259","2012-09-14",11.4660714285714
"260","2012-09-15",11.6116161616162
"261","2012-09-16",11.6305263157895
"262","2012-09-17",11.7551388888889
"263","2012-09-18",11.8901818181818
"264","2012-09-19",12.3796808510638
"265","2012-09-20",12.3914117647059
"266","2012-09-21",12.1776724137931
"267","2012-09-22",12.0701351351351
"268","2012-09-23",11.9096808510638
"269","2012-09-24",11.8785561497326
"270","2012-09-25",11.8772781065089
"271","2012-09-26",12.0402666666667
"272","2012-09-27",12.1312096774194
"273","2012-09-28",12.1194736842105
"274","2012-09-29",12.2125
"275","2012-09-30",12.1853846153846
"276","2012-10-01",12.1177165354331
"277","2012-10-02",12.4259803921569
"278","2012-10-03",12.7817045454545
"279","2012-10-04",12.7071052631579
"280","2012-10-05",12.4375418994413
"281","2012-10-06",12.3542990654206
"282","2012-10-07",11.9103658536585
"283","2012-10-08",11.1146666666667
"284","2012-10-09",11.9793984962406
"285","2012-10-10",11.9714179104478
"286","2012-10-11",11.8782051282051
"287","2012-10-12",11.9917647058824
"288","2012-10-13",11.9102857142857
"289","2012-10-14",11.7718823529412
"290","2012-10-15",11.4736931818182
"291","2012-10-16",11.6603797468354
"292","2012-10-17",11.7290322580645
"293","2012-10-18",11.7863063063063
"294","2012-10-19",11.6788461538462
"295","2012-10-20",11.6130158730159
"296","2012-10-21",11.4612903225806
"297","2012-10-22",11.4791304347826
"298","2012-10-23",11.5018633540373
"299","2012-10-24",11.3865217391304
"300","2012-10-25",10.9571929824561
"301","2012-10-26",10.1885906040268
"302","2012-10-27",10.2923076923077
"303","2012-10-28",10.5284782608696
"304","2012-10-29",10.6603378378378
"305","2012-10-30",10.7142180094787
"306","2012-10-31",10.8490740740741
"307","2012-11-01",10.9158620689655
"308","2012-11-02",10.6890954773869
"309","2012-11-03",10.5833043478261
"310","2012-11-04",10.5289230769231
"311","2012-11-05",10.683935483871
"312","2012-11-06",10.6707954545455
"313","2012-11-07",10.7085238095238
"314","2012-11-08",10.6174825174825
"315","2012-11-09",10.7969230769231
"316","2012-11-10",10.7715094339623
"317","2012-11-11",10.7579245283019
"318","2012-11-12",10.8605982905983
"319","2012-11-13",10.8997115384615
"320","2012-11-14",10.9086842105263
"321","2012-11-15",10.9904545454545
"322","2012-11-16",11.2566995073892
"323","2012-11-17",11.5242857142857
"324","2012-11-18",11.5461971830986
"325","2012-11-19",11.4896551724138
"326","2012-11-20",11.5880769230769
"327","2012-11-21",11.6190714285714
"328","2012-11-22",11.8468776371308
"329","2012-11-23",12.0669491525424
"330","2012-11-24",12.1904347826087
"331","2012-11-25",12.3118947368421
"332","2012-11-26",12.2295488721805
"333","2012-11-27",12.0307638888889
"334","2012-11-28",12.1942156862745
"335","2012-11-29",12.3251470588235
"336","2012-11-30",12.3884403669725
"337","2012-12-01",12.390625
"338","2012-12-02",12.3954285714286
"339","2012-12-03",12.47275
"340","2012-12-04",12.7583486238532
"341","2012-12-05",13.1716541353383
"342","2012-12-06",13.3346859903382
"343","2012-12-07",13.3699212598425
"344","2012-12-08",13.3481132075472
"345","2012-12-09",13.2176543209877
"346","2012-12-10",13.2798701298701
"347","2012-12-11",13.3502580645161
"348","2012-12-12",13.3886206896552
"349","2012-12-13",13.4333684210526
"350","2012-12-14",13.6093820224719
"351","2012-12-15",13.3592307692308
"352","2012-12-16",13.3332727272727
"353","2012-12-17",13.0890643274854
"354","2012-12-18",13.0534730538922
"355","2012-12-19",13.2255681818182
"356","2012-12-20",13.3337
"357","2012-12-21",13.3062886597938
"358","2012-12-22",13.22
"359","2012-12-23",13.1455769230769
"360","2012-12-24",13.1284
"361","2012-12-25",13.1543137254902
"362","2012-12-26",13.1376842105263
"363","2012-12-27",13.0925174825175
"364","2012-12-28",13.1734193548387
"365","2012-12-29",13.1993333333333
"366","2012-12-30",13.2146153846154
"367","2012-12-31",13.1972164948454
"368","2013-01-01",13.0722
"369","2013-01-02",13.1224761904762
"370","2013-01-03",13.1472932330827
"371","2013-01-04",13.157196969697
"372","2013-01-05",13.1297777777778
"373","2013-01-06",13.1083333333333
"374","2013-01-07",13.1596571428571
"375","2013-01-08",13.3444196428571
"376","2013-01-09",13.4762032085562
"377","2013-01-10",13.8087283236994
"378","2013-01-11",13.9740410958904
"379","2013-01-12",13.9844186046512
"380","2013-01-13",13.7511235955056
"381","2013-01-14",13.98625
"382","2013-01-15",14.1414285714286
"383","2013-01-16",14.4408641975309
"384","2013-01-17",15.1977297297297
"385","2013-01-18",15.449765625
"386","2013-01-19",15.4051515151515
"387","2013-01-20",15.5837121212121
"388","2013-01-21",16.3982683982684
"389","2013-01-22",17.2421
"390","2013-01-23",17.4402252252252
"391","2013-01-24",17.7320055710306
"392","2013-01-25",17.2637185929648
"393","2013-01-26",17.0991964285714
"394","2013-01-27",17.5047413793103
"395","2013-01-28",18.1825654450262
"396","2013-01-29",19.2343555555556
"397","2013-01-30",19.2033116883117
"398","2013-01-31",20.2919847328244
"399","2013-02-01",20.5942424242424
"400","2013-02-02",19.7428484848485
"401","2013-02-03",20.2952941176471
"402","2013-02-04",20.3550216450216
"403","2013-02-05",20.4625280898876
"404","2013-02-06",20.8611627906977
"405","2013-02-07",21.4971212121212
"406","2013-02-08",22.3855639097744
"407","2013-02-09",22.9458333333333
"408","2013-02-10",23.3804545454545
"409","2013-02-11",23.6892024539877
"410","2013-02-12",25.1080672268908
"411","2013-02-13",25.0830597014925
"412","2013-02-14",26.6179365079365
"413","2013-02-15",27.1984931506849
"414","2013-02-16",27.2017261904762
"415","2013-02-17",26.6518604651163
"416","2013-02-18",26.8705660377358
"417","2013-02-19",28.4896977329975
"418","2013-02-20",29.7406276150628
"419","2013-02-21",29.9752444444444
"420","2013-02-22",30.4737362637363
"421","2013-02-23",28.9604926108374
"422","2013-02-24",29.7666025641026
"423","2013-02-25",30.2272020725389
"424","2013-02-26",31.1658959537572
"425","2013-02-27",31.4749498327759
"426","2013-02-28",33.656067653277
"427","2013-03-01",34.2509541984733
"428","2013-03-02",34.1958474576271
"429","2013-03-03",34.1626356589147
"430","2013-03-04",35.8305208333333
"431","2013-03-05",40.7070576923077
"432","2013-03-06",45.1599586206897
"433","2013-03-07",42.7777137546468
"434","2013-03-08",43.2775147928994
"435","2013-03-09",45.1700318471338
"436","2013-03-10",46.3065294117647
"437","2013-03-11",46.23806
"438","2013-03-12",44.5126896551724
"439","2013-03-13",46.5275765306122
"440","2013-03-14",47.3813821138211
"441","2013-03-15",47.0742738589212
"442","2013-03-16",46.7781595092025
"443","2013-03-17",47.0105882352941
"444","2013-03-18",48.6187439613527
"445","2013-03-19",56.2714329268293
"446","2013-03-20",63.0969381107492
"447","2013-03-21",71.0451358695652
"448","2013-03-22",70.7926631393298
"449","2013-03-23",63.12
"450","2013-03-24",69.2431282051282
"451","2013-03-25",74.0761328125
"452","2013-03-26",79.6573288814691
"453","2013-03-27",87.8727507598784
"454","2013-03-28",91.8780285343709
"455","2013-03-29",90.7386976744186
"456","2013-03-30",92.7072480620155
"457","2013-03-31",94.3782550335571
"458","2013-04-01",101.172928082192
"459","2013-04-02",111.829262672811
"460","2013-04-03",132.083818657367
"461","2013-04-04",134.331404109589
"462","2013-04-05",140.268247058824
"463","2013-04-06",142.21807775378
"464","2013-04-07",157.031821386604
"465","2013-04-08",185.66483989021
"466","2013-04-09",216.733489630298
"467","2013-04-10",196.201921568627
"468","2013-04-11",106.997930756844
"469","2013-04-12",81.7972482157018
"470","2013-04-13",102.838701880036
"471","2013-04-14",95.3640248027058
"472","2013-04-15",86.3309819121447
"473","2013-04-16",66.1009834888729
"474","2013-04-17",86.1296934548467
"475","2013-04-18",98.8137427385892
"476","2013-04-19",118.247079337402
"477","2013-04-20",123.289073275862
"478","2013-04-21",119.799553398058
"479","2013-04-22",121.904830508475
"480","2013-04-23",131.988030852995
"481","2013-04-24",147.917891666667
"482","2013-04-25",148.195270851247
"483","2013-04-26",134.743854166667
"484","2013-04-27",132.799344660194
"485","2013-04-28",134.447998251748
"486","2013-04-29",141.959174089069
"487","2013-04-30",140.181384030418
"488","2013-05-01",124.560308056872
"489","2013-05-02",109.31334045584
"490","2013-05-03",92.9756197183099
"491","2013-05-04",108.554757772957
"492","2013-05-05",114.704535637149
"493","2013-05-06",117.098179104478
"494","2013-05-07",108.856532258065
"495","2013-05-08",112.511517595308
"496","2013-05-09",111.790169322709
"497","2013-05-10",116.858713405239
"498","2013-05-11",115.507512776831
"499","2013-05-12",115.453966547192
"500","2013-05-13",116.188559533722
"501","2013-05-14",113.783333333333
"502","2013-05-15",110.576962127317
"503","2013-05-16",111.743385036496
"504","2013-05-17",115.650577907827
"505","2013-05-18",117.809032258065
"506","2013-05-19",117.612014537902
"507","2013-05-20",117.83239379085
"508","2013-05-21",117.623739279588
"509","2013-05-22",118.799184505607
"510","2013-05-23",121.472411902897
"511","2013-05-24",126.80810578985
"512","2013-05-25",128.590549607423
"513","2013-05-26",129.6721636953
"514","2013-05-27",128.777344322344
"515","2013-05-28",126.003747870528
"516","2013-05-29",128.235949741316
"517","2013-05-30",128.994339449541
"518","2013-05-31",127.86241885626
"519","2013-06-01",128.324522760646
"520","2013-06-02",121.840411214953
"521","2013-06-03",120.770900082576
"522","2013-06-04",121.087199602781
"523","2013-06-05",120.6751953125
"524","2013-06-06",119.505978609626
"525","2013-06-07",112.390563594821
"526","2013-06-08",109.264835414302
"527","2013-06-09",97.8247309573725
"528","2013-06-10",103.93600500417
"529","2013-06-11",106.641823529412
"530","2013-06-12",107.947651083238
"531","2013-06-13",104.175278969957
"532","2013-06-14",100.247347328244
"533","2013-06-15",100.038047690015
"534","2013-06-16",99.8826326129666
"535","2013-06-17",100.309210220674
"536","2013-06-18",104.675659793814
"537","2013-06-19",105.710862697448
"538","2013-06-20",104.767943722944
"539","2013-06-21",101.688486334968
"540","2013-06-22",100.130849122807
"541","2013-06-23",100.333103448276
"542","2013-06-24",98.8049144811859
"543","2013-06-25",99.3824892086331
"544","2013-06-26",98.5759254143646
"545","2013-06-27",97.0562158647594
"546","2013-06-28",90.6563455809335
"547","2013-06-29",89.7847642276423
"548","2013-06-30",89.2663720930233
"549","2013-07-01",86.3148310139165
"550","2013-07-02",86.7031135135135
"551","2013-07-03",82.4628301886792
"552","2013-07-04",78.1694825870647
"553","2013-07-05",70.3396583564174
"554","2013-07-06",67.0152027027027
"555","2013-07-07",69.6465324675325
"556","2013-07-08",74.1320945220193
"557","2013-07-09",73.8618201754386
"558","2013-07-10",80.1275455417066
"559","2013-07-11",86.844573110893
"560","2013-07-12",92.2279187396352
"561","2013-07-13",90.0276044852192
"562","2013-07-14",91.3773550724638
"563","2013-07-15",93.1211208576998
"564","2013-07-16",92.3284615384615
"565","2013-07-17",91.0176476793249
"566","2013-07-18",82.8374925074925
"567","2013-07-19",85.0786142322097
"568","2013-07-20",86.1172944693572
"569","2013-07-21",85.3326608695652
"570","2013-07-22",86.1059109311741
"571","2013-07-23",86.7294805194805
"572","2013-07-24",87.6068857758621
"573","2013-07-25",89.4897891231964
"574","2013-07-26",90.2249093107618
"575","2013-07-27",88.6262123613312
"576","2013-07-28",90.531884057971
"577","2013-07-29",92.8203687315634
"578","2013-07-30",94.8709245742092
"579","2013-07-31",98.9480528052805
"580","2013-08-01",96.9965417558887
"581","2013-08-02",96.9072312703583
"582","2013-08-03",95.8983636363636
"583","2013-08-04",96.3248949919224
"584","2013-08-05",97.7643191800879
"585","2013-08-06",98.0364277035237
"586","2013-08-07",97.4838680318544
"587","2013-08-08",94.7450723327306
"588","2013-08-09",93.0824644549763
"589","2013-08-10",93.2615102040816
"590","2013-08-11",93.9171002132196
"591","2013-08-12",94.2625617283951
"592","2013-08-13",96.4615644820296
"593","2013-08-14",99.2486220472441
"594","2013-08-15",98.5371550497866
"595","2013-08-16",97.9499433427762
"596","2013-08-17",98.6120240480962
"597","2013-08-18",99.1739908256881
"598","2013-08-19",102.474308012487
"599","2013-08-20",104.395242814668
"600","2013-08-21",108.552703252033
"601","2013-08-22",111.278950050968
"602","2013-08-23",107.879479768786
"603","2013-08-24",108.81582292849
"604","2013-08-25",111.795298507463
"605","2013-08-26",112.384937853107
"606","2013-08-27",117.843871277618
"607","2013-08-28",118.43203567681
"608","2013-08-29",118.774275092937
"609","2013-08-30",122.552213666987
"610","2013-08-31",129.054783673469
"611","2013-09-01",130.588380864765
"612","2013-09-02",130.601991294886
"613","2013-09-03",129.647469879518
"614","2013-09-04",125.046169617894
"615","2013-09-05",122.167361359571
"616","2013-09-06",120.419272908367
"617","2013-09-07",119.335842696629
"618","2013-09-08",118.315451612903
"619","2013-09-09",120.187740667976
"620","2013-09-10",122.931744820065
"621","2013-09-11",124.076514745308
"622","2013-09-12",126.792326283988
"623","2013-09-13",127.766119235096
"624","2013-09-14",125.432409033877
"625","2013-09-15",125.146254180602
"626","2013-09-16",126.0144345898
"627","2013-09-17",126.879290640394
"628","2013-09-18",127.449291262136
"629","2013-09-19",125.454906639004
"630","2013-09-20",123.672790948276
"631","2013-09-21",123.406123521682
"632","2013-09-22",123.097615176152
"633","2013-09-23",123.079516129032
"634","2013-09-24",123.24113368984
"635","2013-09-25",124.234454443195
"636","2013-09-26",124.425782155272
"637","2013-09-27",125.893863636364
"638","2013-09-28",126.65493442623
"639","2013-09-29",127.391961591221
"640","2013-09-30",126.164216269841
"641","2013-10-01",127.200318584071
"642","2013-10-02",115.48449525453
"643","2013-10-03",114.220156709109
"644","2013-10-04",121.460207253886
"645","2013-10-05",121.448307692308
"646","2013-10-06",122.089273684211
"647","2013-10-07",123.490384995064
"648","2013-10-08",123.895383928571
"649","2013-10-09",125.386174168297
"650","2013-10-10",126.046112385321
"651","2013-10-11",126.831928251121
"652","2013-10-12",127.558215258856
"653","2013-10-13",130.473929824561
"654","2013-10-14",135.312476708075
"655","2013-10-15",138.943520336606
"656","2013-10-16",142.468771428571
"657","2013-10-17",142.828283852281
"658","2013-10-18",149.645744530699
"659","2013-10-19",164.104370709382
"660","2013-10-20",165.878162202381
"661","2013-10-21",176.553211864407
"662","2013-10-22",190.352947103275
"663","2013-10-23",197.806738095238
"664","2013-10-24",190.260462606014
"665","2013-10-25",179.828558256496
"666","2013-10-26",181.643424657534
"667","2013-10-27",190.028347701149
"668","2013-10-28",195.520570570571
"669","2013-10-29",200.424819027921
"670","2013-10-30",201.663548966757
"671","2013-10-31",201.394153969527
"672","2013-11-01",202.859054151625
"673","2013-11-02",204.446313559322
"674","2013-11-03",208.260356807512
"675","2013-11-04",222.097505300353
"676","2013-11-05",241.063189033189
"677","2013-11-06",260.581686930091
"678","2013-11-07",289.290042342978
"679","2013-11-08",324.27023943662
"680","2013-11-09",335.864730957372
"681","2013-11-10",307.53592670895
"682","2013-11-11",338.312145892351
"683","2013-11-12",353.677087452471
"684","2013-11-13",388.585210755814
"685","2013-11-14",413.248775226166
"686","2013-11-15",421.108238461538
"687","2013-11-16",436.826073423783
"688","2013-11-17",470.435949554896
"689","2013-11-18",584.822645390071
"690","2013-11-19",580.343667409057
"691","2013-11-20",559.746447669977
"692","2013-11-21",684.502819414704
"693","2013-11-22",763.156560232221
"694","2013-11-23",831.131767210788
"695","2013-11-24",805.673183730715
"696","2013-11-25",815.068011569053
"697","2013-11-26",862.422924731183
"698","2013-11-27",943.075798733286
"699","2013-11-28",1003.37393234672
"700","2013-11-29",1092.40260777385
"701","2013-11-30",1125.77884262526
"702","2013-12-01",995.985814116003
"703","2013-12-02",1017.02392857143
"704","2013-12-03",1056.00508409786
"705","2013-12-04",1111.00674981104
"706","2013-12-05",1008.04380434783
"707","2013-12-06",890.421262341326
"708","2013-12-07",705.466004169562
"709","2013-12-08",762.881031358885
"710","2013-12-09",891.965767085077
"711","2013-12-10",948.520232052212
"712","2013-12-11",886.024044862518
"713","2013-12-12",867.816901725431
"714","2013-12-13",880.743597285068
"715","2013-12-14",854.709301561216
"716","2013-12-15",844.343742971888
"717","2013-12-16",738.868823943662
"718","2013-12-17",683.932503506311
"719","2013-12-18",534.433751743375
"720","2013-12-19",650.037472222222
"721","2013-12-20",660.721893448524
"722","2013-12-21",598.186525237747
"723","2013-12-22",636.642532920217
"724","2013-12-23",640.934718146718
"725","2013-12-24",648.393234265734
"726","2013-12-25",670.489061256961
"727","2013-12-26",728.066655027933
"728","2013-12-27",721.752752293578
"729","2013-12-28",720.136298039216
"730","2013-12-29",720.5567884452
"731","2013-12-30",732.024959349593
"732","2013-12-31",733.252835314092
"733","2014-01-01",746.422290008842
"734","2014-01-02",765.217520599251
"735","2014-01-03",801.560700447094
"736","2014-01-04",820.557917620137
"737","2014-01-05",890.527152466368
"738","2014-01-06",938.922650429799
"739","2014-01-07",855.837349137931
"740","2014-01-08",818.765713245997
"741","2014-01-09",819.739776951673
"742","2014-01-10",836.165664179105
"743","2014-01-11",884.707846774194
"744","2014-01-12",851.342884914463
"745","2014-01-13",816.297419590643
"746","2014-01-14",822.242155172414
"747","2014-01-15",840.026825775656
"748","2014-01-16",825.596370135028
"749","2014-01-17",798.956930232558
"750","2014-01-18",807.584097914778
"751","2014-01-19",824.263134851138
"752","2014-01-20",829.348802488336
"753","2014-01-21",820.901185064935
"754","2014-01-22",816.12402690583
"755","2014-01-23",808.157003311258
"756","2014-01-24",786.185011691348
"757","2014-01-25",801.457454175153
"758","2014-01-26",816.502064516129
"759","2014-01-27",785.476112828439
"760","2014-01-28",785.394394757132
"761","2014-01-29",795.498365145228
"762","2014-01-30",793.068287337662
"763","2014-01-31",802.943739612188
"764","2014-02-01",815.212877697842
"765","2014-02-02",817.263463114754
"766","2014-02-03",807.855767350929
"767","2014-02-04",804.454348230913
"768","2014-02-05",797.053511586453
"769","2014-02-06",768.834842105263
"770","2014-02-07",710.488234027279
"771","2014-02-08",699.125421785422
"772","2014-02-09",698.431848808546
"773","2014-02-10",674.49702173913
"774","2014-02-11",681.553609561753
"775","2014-02-12",658.317200328407
"776","2014-02-13",627.675739385066
"777","2014-02-14",644.545032870708
"778","2014-02-15",653.805363175676
"779","2014-02-16",627.470226537217
"780","2014-02-17",638.953898561696
"781","2014-02-18",627.763686214775
"782","2014-02-19",626.650754098361
"783","2014-02-20",581.579597173145
"784","2014-02-21",573.397375565611
"785","2014-02-22",592.583873355263
"786","2014-02-23",613.776354862658
"787","2014-02-24",545.775487719298
"788","2014-02-25",513.486946778712
"789","2014-02-26",582.484931605472
"790","2014-02-27",582.698714953271
"791","2014-02-28",564.190060790274
"792","2014-03-01",565.803703358209
"793","2014-03-02",565.270772058824
"794","2014-03-03",636.875865522175
"795","2014-03-04",676.810067618332
"796","2014-03-05",666.31700487013
"797","2014-03-06",663.540911392405
"798","2014-03-07",634.140982348427
"799","2014-03-08",618.859289191821
"800","2014-03-09",635.398144329897
"801","2014-03-10",627.433339160839
"802","2014-03-11",630.141723502304
"803","2014-03-12",638.161257606491
"804","2014-03-13",643.168470046083
"805","2014-03-14",633.567637795276
"806","2014-03-15",634.45528511822
"807","2014-03-16",633.600437235543
